"PART","Part","DATATYPE","Amount type","DAC_RECIPIENT","Recipient","TIME","Year",Value,Flags
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2005","2005",-27.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2006","2006",-2.55,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2007","2007",-2.91,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2008","2008",-32.74,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2009","2009",-40.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2010","2010",85.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1975","1975",0.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1976","1976",13.8,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1977","1977",10.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1978","1978",10.11,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1979","1979",13.11,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1980","1980",12.53,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1981","1981",13.6,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1982","1982",16.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1983","1983",11.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1984","1984",16.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1985","1985",10.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1986","1986",12.29,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1987","1987",62.36,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1988","1988",26.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1989","1989",12.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1990","1990",9.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1991","1991",9.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1992","1992",14.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1993","1993",9.14,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1994","1994",12.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1995","1995",13.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1996","1996",15.96,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1997","1997",14.58,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1998","1998",10.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","1999","1999",12.37,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2000","2000",8.92,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2001","2001",16.91,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2002","2002",19.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2003","2003",10.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2004","2004",12.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2005","2005",13.03,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2006","2006",21.44,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2007","2007",15.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2008","2008",20.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2009","2009",21.31,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2010","2010",15.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","872","Tuvalu","2011","2011",42.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1970","1970",229.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1971","1971",199.82,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1972","1972",249.31,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1973","1973",121.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1974","1974",79.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1975","1975",232.09,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1976","1976",121.07,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1977","1977",71.45,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1978","1978",141.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1979","1979",160.26,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1980","1980",290.47,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1981","1981",373.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1982","1982",503.72,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1983","1983",428.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1984","1984",521.78,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1985","1985",650.55,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1986","1986",462.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1987","1987",629.62,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1988","1988",732.24,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1989","1989",973.11,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1990","1990",1089.57,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1991","1991",1020.23,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1992","1992",1077.93,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1993","1993",925.38,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1994","1994",1122.11,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1995","1995",1153.07,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1996","1996",965.24,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1997","1997",1230.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1998","1998",1019.27,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","1999","1999",914.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2000","2000",1416.97,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2001","2001",1339.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2002","2002",1110.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2003","2003",1343.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2004","2004",1492.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2005","2005",1433.53,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2006","2006",1826.43,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2007","2007",1879.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2008","2008",1814.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2009","2009",2016.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2010","2010",1918.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","285","Uganda","2011","2011",1621.82,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1970","1970",24.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1971","1971",32.8,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1972","1972",37.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1973","1973",42.77,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1974","1974",80.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1975","1975",52.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1976","1976",130.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1977","1977",60.31,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1978","1978",63.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1979","1979",104.34,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1980","1980",101.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1981","1981",80.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1982","1982",74.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1983","1983",80.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1984","1984",77.08,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1985","1985",70.76,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1986","1986",-18.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1987","1987",115.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1988","1988",80.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1989","1989",82.13,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1990","1990",98.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1991","1991",92.6,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1992","1992",71.04,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1993","1993",66.92,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1994","1994",67.95,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1995","1995",69.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1996","1996",59.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1997","1997",47.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1998","1998",73.35,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","1999","1999",66.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","2000","2000",85.3,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","2001","2001",67.15,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","2002","2002",56.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","854","Vanuatu","2003","2003",58.86,
